,unique_id,cnn_intrsctn_fkey,cnn_sgmt_fkey,case_id_pkey,tb_latitude,tb_longitude,geocode_source,geocode_location,collision_datetime,collision_date,collision_time,accident_year,month,day_of_week,time_cat,juris,officer_id,reporting_district,beat_number,primary_rd,secondary_rd,distance,direction,weather_1,weather_2,collision_severity,type_of_collision,mviw,ped_action,road_surface,road_cond_1,road_cond_2,lighting,control_device,intersection,vz_pcf_code,vz_pcf_group,vz_pcf_description,vz_pcf_link,number_killed,number_injured,street_view,dph_col_grp,dph_col_grp_description,party_at_fault,party1_type,party1_dir_of_travel,party1_move_pre_acc,party2_type,party2_dir_of_travel,party2_move_pre_acc,point,data_as_of,data_updated_at,data_loaded_at,:@computed_region_jwn9_ihcz,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md
30,52194,24349000,,200020945,37.7695911606,-122.415577015,SFPD-INTERIM DB,CITY STREET,2020-01-09T09:47:00.000,2020-01-09T00:00:00.000,09:47:00,2020,January,Thursday,6:01 am to 10:00 am,3801,728,Mission,3D28,13TH ST,FOLSOM ST,0.0,Not Stated,Raining,Not Stated,Injury (Complaint of Pain),Broadside,Bicycle,No Pedestrian Involved,Wet,Other,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7695911606,-122.415577015",CC,Vehicle-Bicycle,,Driver,East,Making Right Turn,Bicyclist,North,Proceeding Straight,POINT (-122.41558 37.769592),2020-02-14T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:18.005,32.0,32.0,3.0,10.0,20.0
31,53810,24913000,,200571841,37.7862026649,-122.409683073,SFPD-INTERIM DB,CITY STREET,2020-09-22T15:35:00.000,2020-09-22T00:00:00.000,15:35:00,2020,September,Tuesday,2:01 pm to 6:00 pm,3801,1186,Tenderloin,3J,MASON ST,OFARRELL ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Rear End,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,Other Than Driver,Other Than Driver,Unknown,,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7862026649,-122.409683073",AA,Vehicle(s) Only Involved,,Driver,South,Proceeding Straight,Driver,South,Stopped,POINT (-122.40968 37.7862),2021-03-05T00:00:00.000,2023-04-06T00:00:00.000,2023-07-29T03:30:19.209,19.0,19.0,5.0,10.0,36.0
32,53322,20987000,,200460852,37.7256531182,-122.421356213,SFPD-INTERIM DB,CITY STREET,2020-08-01T17:22:00.000,2020-08-01T00:00:00.000,17:22:00,2020,August,Saturday,2:01 pm to 6:00 pm,3801,#2268,Ingleside,3H16D,GAMBIER ST,FELTON ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,22450(a),22450(a),Failure to stop at STOP sign,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22450,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7256531182,-122.421356213",AA,Vehicle(s) Only Involved,1.0,Driver,South,Proceeding Straight,Driver,West,Proceeding Straight,POINT (-122.42136 37.725655),2020-08-06T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:19.229,92.0,92.0,9.0,2.0,7.0
33,53466,25209000,,200528983,37.7882226996,-122.420210436,SFPD-INTERIM DB,CITY STREET,2020-09-02T13:30:00.000,2020-09-02T00:00:00.000,13:30:00,2020,September,Wednesday,10:01 am to 2:00 pm,3801,2452,Central,3A13D,POLK ST,FERN ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Other,Non-Collision,No Pedestrian Involved,Wet,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,Other Than Driver,Other Than Driver,Unknown,,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7882226996,-122.420210436",AA,Vehicle(s) Only Involved,,Other,Not Stated,Other,Driver,North,Proceeding Straight,POINT (-122.42021 37.788223),2020-09-28T00:00:00.000,2023-04-06T00:00:00.000,2023-07-29T03:30:19.254,50.0,50.0,4.0,3.0,21.0
34,53813,24183000,,200584098,37.7649173775,-122.421886446,SFPD-INTERIM DB,CITY STREET,2020-09-28T13:20:00.000,2020-09-28T00:00:00.000,13:20:00,2020,September,Monday,10:01 am to 2:00 pm,3801,4103,Mission,,16TH ST,VALENCIA ST,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Sideswipe,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7649173775,-122.421886446",AA,Vehicle(s) Only Involved,,Other,East,Proceeding Straight,Driver,East,Proceeding Straight,POINT (-122.42189 37.76492),2021-02-23T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:19.680,37.0,37.0,3.0,5.0,20.0
35,9548,23778000,,3742560,37.7646643174987,-122.404496977122,SFPD-CROSSROADS,CITY STREET,2008-05-02T16:57:00.000,2008-05-02T00:00:00.000,16:57:00,2008,May,Friday,2:01 pm to 6:00 pm,3801,241,COC,4B7D,VERMONT ST,17TH ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Hit Object,Fixed Object,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7646643174987,-122.404496977122",AA,Vehicle(s) Only Involved,,Driver,North,Proceeding Straight,,,,POINT (-122.404495 37.764664),2008-05-02T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:19.700,54.0,54.0,1.0,9.0,26.0
36,55826,20868000,,210555910,37.7234303484,-122.409514686,SFPD-INTERIM DB,CITY STREET,2021-08-30T09:26:00.000,2021-08-30T00:00:00.000,09:26:00,2021,August,Monday,6:01 am to 10:00 am,3801,156,Bayview,3C60,BOWDOIN ST,WOOLSEY ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Other,Parked Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7234303484,-122.409514686",AA,Vehicle(s) Only Involved,1.0,Driver,North,Proceeding Straight,Parked Vehicle,North,Parked,POINT (-122.409515 37.72343),2021-10-15T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:19.714,91.0,91.0,2.0,2.0,25.0
37,58082,27335000,914101.0,220377168,37.7542549367722,-122.476417087217,SFPD-INTERIM DB,CITY STREET,2022-06-09T07:38:00.000,2022-06-09T00:00:00.000,07:38:00,2022,June,Thursday,6:01 am to 10:00 am,3801,1418,Taraval,I1,19TH AVE,NORIEGA ST,5.0,North,Clear,Not Stated,Injury (Other Visible),Rear End,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,Unknown,Unknown,Unknown,,0,2,"https://maps.google.com/maps?q=&layer=c&cbll=37.75425493677222,-122.47641708721734",AA,Vehicle(s) Only Involved,,Driver,North,Proceeding Straight,Driver,North,Stopped,POINT (-122.47642 37.754253),2022-07-15T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:19.761,44.0,44.0,10.0,8.0,14.0
38,57967,23634000,,220310970,37.7523107580536,-122.39651349558,SFPD-INTERIM DB,CITY STREET,2022-05-12T16:05:00.000,2022-05-12T00:00:00.000,16:05:00,2022,May,Thursday,2:01 pm to 6:00 pm,3801,2469,Bayview,3C15D,CONNECTICUT ST,25TH ST,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Hit Object,Fixed Object,No Pedestrian Involved,Dry,Construction or Repair Zone,Not Stated,Daylight,,Intersection <= 20ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,0,3,"https://maps.google.com/maps?q=&layer=c&cbll=37.75231075805363,-122.39651349557998",AA,Vehicle(s) Only Involved,1.0,Driver,North,Making Left Turn,,,,POINT (-122.396515 37.75231),2022-05-16T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:20.820,54.0,54.0,2.0,9.0,26.0
39,57019,30079000,13154102.0,210833590,37.7872268314553,-122.421798244846,SFPD-INTERIM DB,CITY STREET,2021-12-17T09:49:00.000,2021-12-17T00:00:00.000,09:49:00,2021,December,Friday,6:01 am to 10:00 am,3801,73,Traffic,4B1B,VAN NESS AVE,SUTTER ST,125.0,South,Clear,Not Stated,Fatal,Hit Object,Parked Motor Vehicle,No Pedestrian Involved,Dry,Construction or Repair Zone,No Unusual Condition,Daylight,,Midblock > 20ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,1,0,"https://maps.google.com/maps?q=&layer=c&cbll=37.78722683145534,-122.42179824484607",AA,Vehicle(s) Only Involved,1.0,Driver,North,Proceeding Straight,Other,South,Parked,POINT (-122.4218 37.787228),2022-01-20T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:20.864,100.0,100.0,4.0,6.0,39.0
40,52515,23797000,270002.0,200020860,37.7754751912,-122.392941016,SFPD-INTERIM DB,CITY STREET,2020-01-09T09:13:00.000,2020-01-09T00:00:00.000,09:13:00,2020,January,Thursday,6:01 am to 10:00 am,3801,1396,Southern,3B5A,04TH ST,BERRY ST,165.0,South,Clear,Not Stated,Injury (Other Visible),Hit Object,Non-Collision,No Pedestrian Involved,Wet,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,Other Than Driver,Other Than Driver,Unknown,,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7754751912,-122.392941016",FF,Bicycle Only,,Bicyclist,North,Proceeding Straight,,,,POINT (-122.392944 37.775475),2020-01-16T00:00:00.000,2023-04-06T00:00:00.000,2023-07-29T03:30:21.473,34.0,34.0,1.0,10.0,4.0
41,58124,25593000,9691000.0,220410865,37.8061681486326,-122.416858306659,SFPD-INTERIM DB,CITY STREET,2022-06-23T08:02:00.000,2022-06-23T00:00:00.000,08:02:00,2022,June,Thursday,6:01 am to 10:00 am,3801,#9,Central,,NORTH POINT ST,JONES ST,64.0,East,Clear,Not Stated,Fatal,Sideswipe,Fixed Object,No Pedestrian Involved,Dry,Loose Material on Roadway,Not Stated,Daylight,Functioning,Midblock > 20ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,1,0,"https://maps.google.com/maps?q=&layer=c&cbll=37.806168148632565,-122.41685830665867",FF,Bicycle Only,1.0,Bicyclist,East,Proceeding Straight,,,,POINT (-122.416855 37.806168),2022-07-15T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:21.541,99.0,99.0,6.0,3.0,23.0
42,13332,24215000,,170057177,37.7681778696845,-122.410730717458,SFPD-CROSSROADS,CITY STREET,2017-01-21T10:40:00.000,2017-01-21T00:00:00.000,10:40:00,2017,January,Saturday,10:01 am to 2:00 pm,3801,4843,COJ,3J00,BRYANT ST,ALAMEDA ST,0.0,Not Stated,Not Stated,Not Stated,Injury (Complaint of Pain),Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7681778696845,-122.410730717458",AA,Vehicle(s) Only Involved,,Driver,West,Not Stated,Driver,South,Not Stated,POINT (-122.41073 37.768177),2017-01-21T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:21.583,53.0,53.0,3.0,9.0,20.0
43,43761,27479000,674000.0,6096596,37.7783993243114,-122.474941456228,SFPD-CROSSROADS,CITY STREET,2012-04-30T09:14:00.000,2012-04-30T00:00:00.000,09:14:00,2012,April,Monday,6:01 am to 10:00 am,3801,191,RICHM,4B1G,16TH AVE,ANZA ST,74.0,South,Clear,Not Stated,Injury (Other Visible),Broadside,Parked Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7783993243114,-122.474941456228",AA,Vehicle(s) Only Involved,,Driver,West,Backing,Parked Vehicle,South,Not Stated,POINT (-122.474945 37.7784),2012-04-30T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.117,5.0,5.0,8.0,4.0,29.0
44,30729,26629000,3453000.0,6096662,37.7868627271153,-122.434697020895,SFPD-CROSSROADS,CITY STREET,2012-09-27T10:22:00.000,2012-09-27T00:00:00.000,10:22:00,2012,September,Thursday,10:01 am to 2:00 pm,3801,132,NORTH,3E1A,BUSH ST,STEINER ST,120.0,East,Clear,Not Stated,Injury (Complaint of Pain),Rear End,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection Rear End <= 150ft,21703,21703,Following too closely prohibited,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21703,0,2,"https://maps.google.com/maps?q=&layer=c&cbll=37.7868627271153,-122.434697020895",AA,Vehicle(s) Only Involved,1.0,Driver,East,Proceeding Straight,Driver,East,Stopped In Road,POINT (-122.4347 37.78686),2012-09-27T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.161,103.0,103.0,4.0,11.0,30.0
45,28144,24674000,3525000.0,6135404,37.7933711536415,-122.398687050056,SFPD-CROSSROADS,CITY STREET,2012-05-02T17:36:00.000,2012-05-02T00:00:00.000,17:36:00,2012,May,Wednesday,2:01 pm to 6:00 pm,3801,1515,A,3A66,CALIFORNIA ST,FRONT ST,28.0,East,Cloudy,Not Stated,Injury (Complaint of Pain),Other,Train,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,2,"https://maps.google.com/maps?q=&layer=c&cbll=37.7933711536415,-122.398687050056",AA,Vehicle(s) Only Involved,,Other,Not Stated,Slowing/Stopping,Driver,West,Stopped In Road,POINT (-122.39869 37.79337),2012-05-02T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.314,108.0,108.0,6.0,3.0,8.0
46,19795,26350000,,6137210,37.7736352963795,-122.440921792499,SFPD-CROSSROADS,CITY STREET,2012-07-30T06:21:00.000,2012-07-30T00:00:00.000,06:21:00,2012,July,Monday,6:01 am to 10:00 am,3801,874,,361,FELL ST,BAKER ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,3,"https://maps.google.com/maps?q=&layer=c&cbll=37.7736352963795,-122.440921792499",AA,Vehicle(s) Only Involved,,Driver,South,Proceeding Straight,Driver,West,Proceeding Straight,POINT (-122.440926 37.773636),2012-07-30T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.353,24.0,24.0,7.0,11.0,18.0
47,21510,24466000,,6143685,37.7800746959504,-122.420247183914,SFPD-CROSSROADS,CITY STREET,2012-09-24T15:26:00.000,2012-09-24T00:00:00.000,15:26:00,2012,September,Monday,2:01 pm to 6:00 pm,3801,2082,NORTH,3E62,VAN NESS AVE,MCALLISTER ST,0.0,North,Clear,Not Stated,Injury (Other Visible),Other,Not Stated,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7800746959504,-122.420247183914",FF,Bicycle Only,,Bicyclist,South,Proceeding Straight,,,,POINT (-122.42025 37.780075),2012-09-24T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.468,21.0,21.0,4.0,11.0,39.0
48,8947,24079000,,6143713,37.7572976441824,-122.414541467912,SFPD-CROSSROADS,CITY STREET,2012-07-26T12:10:00.000,2012-07-26T00:00:00.000,12:10:00,2012,July,Thursday,10:01 am to 2:00 pm,3801,1920,MISSI,3D1A,FOLSOM ST,21ST ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,Not Stated,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,3,"https://maps.google.com/maps?q=&layer=c&cbll=37.7572976441824,-122.414541467912",AA,Vehicle(s) Only Involved,,Driver,South,Proceeding Straight,Driver,West,Proceeding Straight,POINT (-122.41454 37.757298),2012-07-26T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.477,53.0,53.0,3.0,2.0,20.0
49,36205,22461000,11470000.0,6143777,37.7094356896821,-122.457780349091,SFPD-CROSSROADS,CITY STREET,2012-05-20T17:45:00.000,2012-05-20T00:00:00.000,17:45:00,2012,May,Sunday,2:01 pm to 6:00 pm,3801,561,,3I16,SAN JOSE AVE,LIEBIG ST,50.0,South,Clear,Not Stated,Injury (Complaint of Pain),Head-On,Parked Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7094356896821,-122.457780349091",AA,Vehicle(s) Only Involved,,Driver,South,Proceeding Straight,Parked Vehicle,North,Not Stated,POINT (-122.45778 37.709435),2012-05-20T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.497,66.0,66.0,10.0,1.0,28.0
50,21223,24437000,6554000.0,6221505,37.77848740616,-122.418240016521,SFPD-CROSSROADS,CITY STREET,2012-12-09T01:45:00.000,2012-12-09T00:00:00.000,01:45:00,2012,December,Sunday,10:01 pm to 2:00 am,3801,449,E,3E12E,GROVE ST,POLK ST,4.0,West,Clear,Not Stated,Injury (Other Visible),Hit Object,Fixed Object,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.77848740616,-122.418240016521",AA,Vehicle(s) Only Involved,,Driver,South,Proceeding Straight,,,,POINT (-122.41824 37.77849),2012-12-09T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.637,21.0,21.0,4.0,10.0,36.0
51,14371,24355000,,130938705,37.7735323764292,-122.416104161909,SFPD-CROSSROADS,CITY STREET,2013-11-05T10:50:00.000,2013-11-05T00:00:00.000,10:50:00,2013,November,Tuesday,10:01 am to 2:00 pm,3801,1919,,,11TH ST,NATOMA ST,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7735323764292,-122.416104161909",AA,Vehicle(s) Only Involved,1.0,Driver,Not Stated,Making Right Turn,Driver,Not Stated,Proceeding Straight,POINT (-122.41611 37.773533),2013-11-05T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.703,32.0,32.0,1.0,10.0,20.0
52,6158,23634000,4351000.0,160379630,37.7518921669234,-122.396474338336,SFPD-CROSSROADS,CITY STREET,2016-05-09T11:48:00.000,2016-05-09T00:00:00.000,11:48:00,2016,May,Monday,10:01 am to 2:00 pm,3801,2023,BAYVIEW,1,CONNECTICUT ST,25TH ST,153.0,South,Clear,Not Stated,Injury (Other Visible),Head-On,Fixed Object,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,3,"https://maps.google.com/maps?q=&layer=c&cbll=37.7518921669234,-122.396474338336",AA,Vehicle(s) Only Involved,1.0,Driver,South,Ran Off Road,,,,POINT (-122.39648 37.751892),2016-05-09T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.771,54.0,54.0,2.0,9.0,26.0
53,55284,52247000,7193000.0,210365195,37.7624650922,-122.391620841,SFPD-INTERIM DB,CITY STREET,2021-06-12T06:18:00.000,2021-06-12T00:00:00.000,06:18:00,2021,June,Saturday,6:01 am to 10:00 am,3801,1978,Bayview,1,INDIANA ST,19TH ST,318.0,North,Cloudy,Not Stated,Injury (Complaint of Pain),Not Stated,Parked Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Midblock > 20ft,Other Than Driver,,Unknown,,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7624650922,-122.391620841",AA,Vehicle(s) Only Involved,,Driver,North,Stopped,Parked Vehicle,North,Parked,POINT (-122.391624 37.762466),2021-07-07T00:00:00.000,2023-04-06T00:00:00.000,2023-07-29T03:30:22.856,55.0,55.0,2.0,9.0,26.0
54,39368,27096000,,151059413,37.7490280799299,-122.467377514484,SFPD-CROSSROADS,CITY STREET,2015-12-07T13:00:00.000,2015-12-07T00:00:00.000,13:00:00,2015,December,Monday,10:01 am to 2:00 pm,3801,4258,TARAVAL,1 CAR,QUINTARA ST,CRAGMONT AVE,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Broadside,Other Object,No Pedestrian Involved,Dry,Construction or Repair Zone,Not Stated,Daylight,,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7490280799299,-122.467377514484",AA,Vehicle(s) Only Involved,,Driver,Not Stated,Other,Driver,West,Not Stated,POINT (-122.46738 37.749027),2015-12-07T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.865,44.0,44.0,10.0,8.0,41.0
55,41699,27727000,,150646740,37.7628533155989,-122.493198798606,SFPD-CROSSROADS,CITY STREET,2015-07-25T10:39:00.000,2015-07-25T00:00:00.000,10:39:00,2015,July,Saturday,10:01 am to 2:00 pm,3801,2223,TARAVAL,311A,IRVING ST,34TH AVE,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Vehicle/Pedestrian,Pedestrian,Crossing in Crosswalk at Intersection,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7628533155989,-122.493198798606",BB,Vehicle-Pedestrian,1.0,Driver,West,Stopped In Road,Pedestrian,North,Proceeding Straight,POINT (-122.4932 37.76285),2015-07-25T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.975,39.0,39.0,10.0,7.0,35.0
56,21070,26041000,6822000.0,9015256,37.7755456965508,-122.433465092782,SFPD-CROSSROADS,CITY STREET,2006-09-01T12:22:00.000,2006-09-01T00:00:00.000,12:22:00,2006,September,Friday,10:01 am to 2:00 pm,3801,492,NORTH,3E16A,HAYES ST,STEINER ST,186.0,West,Clear,Not Stated,Injury (Other Visible),Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,22517,22517,Opening door on traffic side when unsafe,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22517,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7755456965508,-122.433465092782",CC,Vehicle-Bicycle,,Driver,East,Parked,Bicyclist,East,Proceeding Straight,POINT (-122.433464 37.775547),2006-09-01T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:23.196,23.0,23.0,4.0,11.0,9.0
57,57776,35053000,,220191407,37.7707011436,-122.395979591,SFPD-INTERIM DB,CITY STREET,2022-03-23T16:05:00.000,2022-03-23T00:00:00.000,16:05:00,2022,March,Wednesday,2:01 pm to 6:00 pm,3801,2580,Southern,901,MISSION BAY CIR,CHANNEL,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Hit Object,Fixed Object,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,Other Than Driver,,Unknown,,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7707011436,-122.395979591",AA,Vehicle(s) Only Involved,,Driver,East,Other,,,,POINT (-122.39598 37.770702),2022-05-03T00:00:00.000,2023-04-06T00:00:00.000,2023-07-29T03:30:23.223,34.0,34.0,1.0,10.0,4.0
58,14466,23798000,7834101.0,5047867,37.7760376754683,-122.394206077435,UCB-TIMS,CITY STREET,2010-12-25T21:15:00.000,2010-12-25T00:00:00.000,21:15:00,2010,December,Saturday,6:01 pm to 10:00 pm,9335,20011,,24,KING ST,IRWIN ST,300.0,North,Cloudy,Not Stated,Injury (Other Visible),Hit Object,Fixed Object,No Pedestrian Involved,Wet,No Unusual Condition,Not Stated,Dark - Street Lights,,Midblock > 20ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,0,2,"https://maps.google.com/maps?q=&layer=c&cbll=37.7760376754683,-122.394206077435",AA,Vehicle(s) Only Involved,1.0,Driver,North,Proceeding Straight,,,,POINT (-122.3942 37.77604),2010-12-25T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:23.285,34.0,34.0,1.0,10.0,4.0
